context,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#河南暴雨寻人#
⚠️ 【已核实】郑州寻人⚠️
晋海东，男，57岁，家住郑州市中原区朱屯村人和佳苑，于2021年7月22日中午12时在互助路和百花路，身穿灰白色格子翻领T恤，下身穿黑色长裤，脚穿咖啡色凉鞋，主要特征本人骑人力三轮车

如本人见启事请速回家或与谁联系，家人非常着急。
如有知其下落者请与15936231961联系
联系电话15537104002 2郑州 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"今天是2021年7月23日，这篇短文写于当日晚8点整，地址位于辉县市占城镇东樊村，村庄南北各有一条河流，河流上游均有水库，距洪水漫过河堤进入村庄已经整整两天了，两天时间水位一直上涨，村中各家各户均不同程度进水，屋内最高水位1.2米，一层平房已无法住人，部分房屋已全部倒塌，村民相互帮助，搬入有二楼的村民家中，将有限的食物和水优先老人、孩子、妇女分配，于危难处见真情体现的淋漓尽致！
我们深知灾情严重，需要救援的地方，灾情比我们严重的地方多之又多，我们也相信政府的力量，也抱着洪水总会退去，救援总会到来的希望。
但是！！！村中停水停电已两天之久，食物和水亦消耗的差不多，水位还在上涨，手机信号时有时无，微弱的电量发送的求救信息石沉大海，听闻附近村庄已有救援队伍到达，而我们这里由于地处偏僻，交通不便，救援也迟迟未到，村民情绪低落，部分村民情绪急躁不安。
如此文有爱心人士看到，请帮忙转发，希望政府部门看到，抽出力量对我村进行救援。希望在任何时候都是一种支撑生命的安全力量，而此刻，政府以及救援队伍就是我们全村的希望！！！13938703905
16638370224
18537314878
13839064368 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#鹤壁暴雨#我现在在河南辉县市峪河镇蒋庄村,我的家乡已停水停电断粮,信号不稳定,看到的请帮转,辉县市现在的降水量已高于郑州,请求支援！！！！！（转发）我转发别人的求求重视一下河南鹤壁浚县这个小县城吧！因为现在舆论中心还是在抢险郑州，大部分救援队还是赶往郑州。需要大家分享，帮助让救援队知道，请优先到到鹤壁浚县！鹤壁浚县。没有物资，没有支援，只有浚县人民在硬抗 #紧急救援 #抗洪抢险，转发出去，兄弟们（帮人转发） ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
#新乡暴雨已致128万余人受灾#【河南新乡：暴雨致128万余人受灾】据河南省新乡市防汛抗旱指挥部消息，从7月17日8时到23日7时，新乡市平均降雨量830毫米，最大降雨量965.5毫米。据不完全统计，新乡市辉县市、卫辉市、长垣市、获嘉县、原阳县、封丘县、延津县、新乡县、卫滨区、红旗区107个乡镇受灾，截至23日15时，受灾人口1288075人，其中紧急避险人口26105人，紧急转移安置人口114011人。（新华社）O河南新乡：暴雨致128万余人受灾 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
深圳也下了好大的暴雨了！人生中第一次见这么大的暴雨 这是雨刚开始下的时候的照片 现在直接不敢出去看 雨声感觉比雷声还大 2深圳·广东省技师学院深圳教学区,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#新乡#按下葫芦起来瓢的感觉，牧野湖刚解除危机，上游黄河口和下游彩虹桥有情况又不容乐观了！彩虹桥卫河决堤口堵不住，路上水面还在涨，缺沙袋，求沙袋求支援！东风路牧野路口，卫河漫出来水位很深大腿了。第一批人半夜开始去堵水，现在已经体力不支，彩虹桥往建设桥此路段越北越深。今夜无眠大家能去的去，去不了的转发！ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#暴雨中的橙色力量# 【消防紧急为中医药学院送去救援装备】7月23日20时，河南安阳市消防接到报警称中医药学院积水严重，现场救援人员急需照明设备和相关救援装备，消防员立即携带相关救援及保障设备赶赴现场。#河南暴雨消防急救援# @中国消防 L中国消防的微博视频,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#河南暴雨救援# 河南省鹤壁市浚县新镇北刘庄村，百人被困，急需物资❗️❗️❗️#河南暴雨互助#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#河南暴雨##新乡暴雨##新乡救灾##新乡出现漫堤险情##新乡暴雨求助# 按照新乡市委市政府和牧野区委区政府安排部署，为稳定物价，保障生活物资供应。市、区商务部门主动协调大型铲车、平板车帮助北环牧绿批发市场转运市场现有蔬菜和荷宝高速口新到蔬菜，并设立107国道与北环路交叉口临时批发点和彩虹桥（北干道丿临时零售卖点，全力保障我市农产品物资供应，同时最大程度减少市场因汛情造成的损失！ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"河南暴雨互助大家帮忙扩散朋友圈及群
紧急通知！！！
所有去往新乡卫辉的车辆不要下高速，找高地，彩虹桥决堤了",,,,,,,,,,,,,,,,,,,,,,,,,,,,
#河南暴雨救援#【河南省郑州市郑东新区尚景和园 毕亚欣 失联三天 请大家帮忙留意🙏】,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【求助贴】‼️新乡市凤泉区大块镇‼️原庄村188号❗️两位老人，一堆父母还有一位小孩,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#新乡暴雨# 新乡市的救援队注意⚠️前进路鑫海宾馆有30多个床位可住宿！,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"志愿者提供物资♥️ ♥️
现有一车棉被及防潮垫和一车药品，马上到新乡，如有那个部门需要联系我们，13523455687 张，请转发扩散 #新乡暴雨##河南暴雨互助##暴雨中的河南力量##暴雨中的新乡力量#",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"目前仍有物资缺乏！！！！！！！！！这是官方求助！！！！！！！！！！
#河南暴雨互助##河南一定行#
我是战博临时线上反馈队@永恒定律·战山为王 电联组长 念一
我们收到了一条求助信息。
信息如下。
救援地址：河南省鹤壁市淇县。淇县接收社会捐助物品统一接收地点:中美物流园(河南康讯医药有限公司)
地址:人民路泰山路交叉口
联系电话：
联系人：孙树军13939201559
联系人：张茜13939230130
联系人：介保栋15033886569
联系人：孟红伟13903924577
联系人：赵东东18739227955
联系人：耿然然15239285683
联系人：高莹15346273698
联系人：李向红17739256338
联系人：刘枚菊13939298199
联系人：裴爱荣13839206943
救援人数：3万人。
救援需求：缺叉车10台，钩机50台，铲车50台，大功率发电机100台，水泵100台，电脑，打印机，米面油，消毒液，雨靴，雨伞，雨衣，帐篷
最后核实时间：2021.7.26 上午8点36分 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
【#1041寻人# 郑州张镇东在暴雨中失联，家人都在等他回家】寻找失联人员：张镇东，男，32岁，身穿白色短袖黑色短裤。于7月21号早上6点多离开商务外环路众意路交叉口的路劲大厦预计准备前往家住地址经三路农科路交叉口的金城国际广场，在7月21号晚7点多与家人联系后一直处于失联状态。望有线索的好心人联系张国富：13939685393。（5G现场记者 郝帅） ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【别怕，我们来了！】7月24日，北京市消防救援总队通州支队3搜救援艇，22名指战员执行救援任务，新乡市牧野区韩社区3000名居民等待救援！@北京通州消防 @河南消防 @中国消防 #河南暴雨消防急救援##暴雨中的橙色力量# L北京消防的微博视频,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#河南暴雨##杭州机场取消90%以上航班# 师傅身体力行支援灾区人民去了，人家在救苦救难的时候，我却还在各种计较得失……

祈祷灾情快点过去
祈祷师傅平安归来
🙏🏻 🙏🏻 🙏🏻",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#河南暴雨救援# 🆘#河南暴雨互助#
【已核实】【转】

🚨𝟮𝟬:𝟰𝟮已核实‼️𝟮𝟬𝟬多名学生待救援‼️

没水没电没网 电量不足 急需支援‼️‼️‼️
☎️𝟭𝟳𝟱𝟱𝟬𝟱𝟵𝟱𝟲𝟭𝟬
☎️𝟭𝟱𝟱𝟯𝟴𝟭𝟵𝟮𝟯𝟬𝟵

地址：郑州市中牟县富康佳苑 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#河南暴雨互助##新乡#新乡日报社记者已核实:
经证实：107漫堤了，已经用面粉，饲料堵。需要沙袋，专业救援人员。
地址：107新原立交桥，往北方向联系电话：王永周13523220698
赵立印13523255551
张庆海13569859035
焦小民
13781985491
王永兴13462261439
张艳新
13069353881 2新乡 L新乡早知道的微博视频 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"河南暴雨互助紧急求助🆘 ‼️ 凤泉区绿茵河畔需要大型龙吸水抽水泵
尊敬的各位领导，各位同胞，河南省新乡市凤泉区绿茵河畔整个小区全部被水淹没，排水系统全部瘫痪，已经浸泡了4天3晚了，再泡下去后果不堪设想，大楼的地基框架，长时间积水的细菌繁生！物业不作为！恳请党和国家，政府部门办事处的领导们安排大型抽水设备，来支援绿茵河畔上万名住户的人身安全。我们的家园‼️ 万分感谢🙏🙏🙏
联系人白守双 15670555069@央视新闻 @央视新闻 @新浪新闻客户端 @人民日报 @河南卫视 @瞭望东方周刊 @娱闻新风尚 2北京·北京·我们的费罗岛 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"博君一肖

️𝟬𝟴𝟬𝟱 𝗠𝗜𝗦𝗦𝗜𝗢𝗡-［𝟬1]公益项目
【河南乡村学校爱心健康洗手计划】

关注卫生条件，助力灾后重建
关爱农村孩童，守护幼苗健康

爱心啵啵，呵护全家
-

地点：河南洛阳/郑州（啵啵的家乡）
项目实施：全球热在Yibo生日之际，特以弟弟名义，捐赠10000 元至河南农村五所小学及幼儿园，为其提供500瓶舒肤佳洗手液。为改善乡村学校卫生条件，助乡村儿童的健康成长贡献爱的力量。学校名单及物资进展会在后续公布跟进。

特感谢：
1. 枣波波老师@枣波波 授权的贴纸（将贴于洗手液瓶身）
2. 中华少年儿童慈善救助基金会对项目的鼎力支持
-
✶𝐻𝑎𝑝𝑝𝑦 𝐵𝑖𝑟𝑡ℎ𝑑𝑎𝑦 我们一博
愿每一份善意都能落到实处，同时给予你最好的福报。
- ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#河南暴雨救援# #周口泄洪##河南#河南暴雨互助
上保郑州，下保周口，扶沟人民付出了全部
此刻扶沟县人民需要支援！🙏🙏🙏
扶沟县红十字会
关于接受捐赠抗洪救灾钱款物资的公告

为了保障社会各界捐赠扶沟县抗洪钱款、物资的顺利接收和使用，确保信息沟通顺畅，确保各种物资发挥最大效益，扶沟县红十字会就接受社会捐赠的有关事宜公告如下：
一、捐赠物资种类
救生衣、席子、夏凉被、帐篷、照明灯、大容量开水烧水桶、灭蚊灭蝇药品、方便即食食品、发电机组、排水泵、救生橡皮艇、灾后消杀设备、药品。
二、捐赠渠道
全县统一由扶沟县红十字会统一接收、管理、发放各种捐赠钱款、物资。
三、对外联络沟通
全县统一成立十人信息沟通联络组，负责与有捐赠意向的单位和个人电话联络沟通。联络人员名单及电话如下：
1、贾 涛，13513870568；
2、李 磊，13949991512；
3、王 贞，18336110333；
4、郝艳红，15516773169；
5、温 强，13592271987；
6、李月华，13603870328 ；
7、刘 杨，18348348236；
8、王爱霞，15516710828；
9、王艳丽，13523105617；
10、陈亚杰，13592225358。
四、捐赠钱款物资接收
1、钱款捐赠：县红十字会银行专户。
开户行：中国邮储银行扶沟县北大街支行。
账户名称：扶沟县红十字会。
帐号：941009010042090003。
捐款人备注单位+姓名+（捐款意向），原则上不接收现金捐赠。
2、物质捐赠。接收地点咨询联系接收人员确定。接收人员及电话：李保军，13838692519；施电丽，15003946390。

扶沟县红十字会
2021年7月24日 2北京·中国劳动关系学院北京校区 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"河南暴雨互助#新乡泄洪##抗洪英雄大赏#
🆘🆘🆘拜托大家都帮帮新中大道以东的村庄吧，我们临近卫河的村庄真的顶不住一个城市的压力了，城中的百姓喝着酒聊着家常，却不知道河岸上的各个村干部、党员、年轻人已经四天三夜没怎么合过眼了，村中的老人小孩已撤离，但是还有好多人坚守在抗洪一线，河东岸的村庄已经被淹了，河西岸的我们也快坚守不住了！新乡真的不只有牧野湖，彩虹桥啊，拜托大家关注一下临近卫河的乡村吧❗️❗️❗️ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"哪怕只有一个人看到 都好！！
已核实，请求紧急救援！！！距离京广隧道西广场400米之遥的隆福国际小区受灾严重！！3000户近2万人断水断电！地下车库和地下室积水严重已经地面大面积塌陷，地基沉降，整个小区八栋楼将近2万人的安全受到严重威胁！小区已经有人溺水而死！[流泪][流泪]跪求各地朋友转发救援！[流泪][流泪][流泪]拜谢！[合十][合十][抱拳][抱拳]联系电话66972999，18100320998
核实时间：20：43分
核实人：潘彩勤
目前地下两层积水特别严重，地面裂缝，有地基下沉迹象，请及时救援。 河南暴雨互助 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
